"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Barbell Squat",,"",0,"normal",40,8,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Barbell Squat",,"",1,"normal",60,8,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Barbell Squat",,"",2,"normal",80,4,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Bridge",,"",0,"normal",,,,60,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Bridge",,"",1,"normal",,,,60,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Bridge",,"",2,"normal",,,,60,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Cable Bicep Curl",,"",0,"normal",50,8,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Cable Bicep Curl",,"",1,"normal",57,5,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Cable Bicep Curl",,"",2,"normal",57,5,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Cable Tricep Pushdown (V-Bar)",,"",0,"normal",64,8,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Cable Tricep Pushdown (V-Bar)",,"",1,"normal",70,6,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Cable Tricep Pushdown (V-Bar)",,"",2,"normal",70,6,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Bench Press (Dumbbell)",,"",0,"normal",30,10,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Bench Press (Dumbbell)",,"",1,"normal",35,5,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Bench Press (Dumbbell)",,"",2,"normal",35,4,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Dumbbell Incline Bench Press",,"",0,"normal",30,5,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Dumbbell Incline Bench Press",,"",1,"normal",30,5,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Dumbbell Incline Bench Press",,"",2,"normal",30,5,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Dumbbell Seated Shoulder Press",,"",0,"normal",25,8,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Dumbbell Seated Shoulder Press",,"",1,"normal",30,6,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Dumbbell Seated Shoulder Press",,"",2,"normal",30,5,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Dumbbell Wrist Curl (Palms Up)",,"",0,"normal",10,10,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Dumbbell Wrist Curl (Palms Up)",,"",1,"normal",15,8,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Dumbbell Wrist Curl (Palms Up)",,"",2,"normal",15,8,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Machine Seated Calf Raise",,"",0,"normal",50,8,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Machine Seated Calf Raise",,"",1,"normal",50,8,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Machine Seated Calf Raise",,"",2,"normal",50,8,,,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Plank",,"",0,"normal",,,,45,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Plank",,"",1,"normal",,,,30,
"JEFIT Workout 2026-01-08","8 Jan 2026, 12:44","8 Jan 2026, 14:15","","Plank",,"",2,"normal",,,,30,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Barbell Deadlift",,"",0,"normal",40,8,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Barbell Deadlift",,"",1,"normal",60,8,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Barbell Deadlift",,"",2,"normal",80,4,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Barbell Squat",,"",0,"normal",40,8,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Barbell Squat",,"",1,"normal",60,8,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Barbell Squat",,"",2,"normal",80,4,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Cable Bicep Curl",,"",0,"normal",50,8,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Cable Bicep Curl",,"",1,"normal",57,5,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Cable Bicep Curl",,"",2,"normal",57,4,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Cable Lat Pulldown (Wide Grip)",,"",0,"normal",70,6,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Cable Lat Pulldown (Wide Grip)",,"",1,"normal",70,6,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Cable Lat Pulldown (Wide Grip)",,"",2,"normal",70,6,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Cable Seated Row",,"",0,"normal",70,6,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Cable Seated Row",,"",1,"normal",70,6,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Cable Seated Row",,"",2,"normal",70,6,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Cable Tricep Pushdown (V-Bar)",,"",0,"normal",64,8,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Cable Tricep Pushdown (V-Bar)",,"",1,"normal",70,6,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Cable Tricep Pushdown (V-Bar)",,"",2,"normal",70,6,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Bench Press (Dumbbell)",,"",0,"normal",30,10,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Bench Press (Dumbbell)",,"",1,"normal",35,5,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Bench Press (Dumbbell)",,"",2,"normal",35,4,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Dumbbell Seated Shoulder Press",,"",0,"normal",25,8,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Dumbbell Seated Shoulder Press",,"",1,"normal",30,6,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Dumbbell Seated Shoulder Press",,"",2,"normal",30,4,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Dumbbell Wrist Curl (Palms Up)",,"",0,"normal",5,10,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Dumbbell Wrist Curl (Palms Up)",,"",1,"normal",10,8,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Dumbbell Wrist Curl (Palms Up)",,"",2,"normal",10,10,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Machine Seated Calf Raise",,"",0,"normal",45,10,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Machine Seated Calf Raise",,"",1,"normal",45,10,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Machine Seated Calf Raise",,"",2,"normal",45,10,,,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Plank",,"",0,"normal",,,,45,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Plank",,"",1,"normal",,,,35,
"JEFIT Workout 2026-01-06","6 Jan 2026, 15:33","6 Jan 2026, 16:51","","Plank",,"",2,"normal",,,,30,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Barbell Deadlift",,"",0,"normal",40,8,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Barbell Deadlift",,"",1,"normal",60,5,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Barbell Deadlift",,"",2,"normal",60,5,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Barbell Squat",,"",0,"normal",40,8,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Barbell Squat",,"",1,"normal",60,5,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Barbell Squat",,"",2,"normal",60,5,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Cable Bicep Curl",,"",0,"normal",50,8,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Cable Bicep Curl",,"",1,"normal",57,4,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Cable Bicep Curl",,"",2,"normal",57,4,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Cable Lat Pulldown (Wide Grip)",,"",0,"normal",70,6,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Cable Lat Pulldown (Wide Grip)",,"",1,"normal",70,6,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Cable Lat Pulldown (Wide Grip)",,"",2,"normal",70,6,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Cable Seated Row",,"",0,"normal",70,6,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Cable Seated Row",,"",1,"normal",70,6,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Cable Seated Row",,"",2,"normal",70,6,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Cable Tricep Pushdown (V-Bar)",,"",0,"normal",64,8,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Cable Tricep Pushdown (V-Bar)",,"",1,"normal",70,6,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Cable Tricep Pushdown (V-Bar)",,"",2,"normal",70,6,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Bench Press (Dumbbell)",,"",0,"normal",30,8,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Bench Press (Dumbbell)",,"",1,"normal",35,4,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Bench Press (Dumbbell)",,"",2,"normal",35,4,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Dumbbell Seated Shoulder Press",,"",0,"normal",25,8,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Dumbbell Seated Shoulder Press",,"",1,"normal",30,5,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Dumbbell Seated Shoulder Press",,"",2,"normal",30,4,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Machine Seated Calf Raise",,"",0,"normal",45,10,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Machine Seated Calf Raise",,"",1,"normal",45,8,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Machine Seated Calf Raise",,"",2,"normal",45,8,,,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Plank",,"",0,"normal",,,,45,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Plank",,"",1,"normal",,,,30,
"JEFIT Workout 2026-01-04","4 Jan 2026, 10:43","4 Jan 2026, 12:10","","Plank",,"",2,"normal",,,,30,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Barbell Deadlift",,"",0,"normal",40,8,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Barbell Deadlift",,"",1,"normal",60,5,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Barbell Deadlift",,"",2,"normal",60,5,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Barbell Squat",,"",0,"normal",40,8,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Barbell Squat",,"",1,"normal",60,5,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Barbell Squat",,"",2,"normal",60,5,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Cable Bicep Curl",,"",0,"normal",50,8,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Cable Bicep Curl",,"",1,"normal",57,5,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Cable Bicep Curl",,"",2,"normal",57,4,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Cable Lat Pulldown (Wide Grip)",,"",0,"normal",70,7,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Cable Lat Pulldown (Wide Grip)",,"",1,"normal",77,5,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Cable Lat Pulldown (Wide Grip)",,"",2,"normal",77,4,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Cable Seated Row",,"",0,"normal",70,7,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Cable Seated Row",,"",1,"normal",77,5,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Cable Seated Row",,"",2,"normal",77,4,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Cable Tricep Pushdown (V-Bar)",,"",0,"normal",64,8,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Cable Tricep Pushdown (V-Bar)",,"",1,"normal",70,6,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Cable Tricep Pushdown (V-Bar)",,"",2,"normal",70,6,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Bench Press (Dumbbell)",,"",0,"normal",30,8,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Bench Press (Dumbbell)",,"",1,"normal",35,4,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Bench Press (Dumbbell)",,"",2,"normal",35,4,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Dumbbell Seated Shoulder Press",,"",0,"normal",25,8,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Dumbbell Seated Shoulder Press",,"",1,"normal",30,4,,,
"JEFIT Workout 2026-01-02","2 Jan 2026, 14:08","2 Jan 2026, 15:10","","Dumbbell Seated Shoulder Press",,"",2,"normal",30,4,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Barbell Deadlift",,"",0,"normal",40,8,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Barbell Deadlift",,"",1,"normal",40,8,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Barbell Deadlift",,"",2,"normal",40,8,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Barbell Squat",,"",0,"normal",40,8,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Barbell Squat",,"",1,"normal",40,8,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Barbell Squat",,"",2,"normal",40,8,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Cable Bicep Curl",,"",0,"normal",50,6,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Cable Bicep Curl",,"",1,"normal",50,6,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Cable Bicep Curl",,"",2,"normal",50,6,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Cable Lat Pulldown (Wide Grip)",,"",0,"normal",70,6,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Cable Lat Pulldown (Wide Grip)",,"",1,"normal",70,6,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Cable Lat Pulldown (Wide Grip)",,"",2,"normal",70,6,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Cable Seated Row",,"",0,"normal",70,6,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Cable Seated Row",,"",1,"normal",70,6,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Cable Seated Row",,"",2,"normal",70,6,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Cable Tricep Pushdown (V-Bar)",,"",0,"normal",64,6,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Cable Tricep Pushdown (V-Bar)",,"",1,"normal",64,6,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Cable Tricep Pushdown (V-Bar)",,"",2,"normal",64,6,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Bench Press (Dumbbell)",,"",0,"normal",30,6,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Bench Press (Dumbbell)",,"",1,"normal",30,6,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Bench Press (Dumbbell)",,"",2,"normal",30,6,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Dumbbell Seated Shoulder Press",,"",0,"normal",25,8,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Dumbbell Seated Shoulder Press",,"",1,"normal",25,8,,,
"JEFIT Workout 2025-12-31","31 Dec 2025, 12:45","31 Dec 2025, 13:47","","Dumbbell Seated Shoulder Press",,"",2,"normal",25,8,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Barbell Deadlift",,"",0,"normal",40,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Barbell Deadlift",,"",1,"normal",40,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Barbell Deadlift",,"",2,"normal",40,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Barbell Squat",,"",0,"normal",40,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Barbell Squat",,"",1,"normal",40,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Barbell Squat",,"",2,"normal",40,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Cable Bicep Curl",,"",0,"normal",50,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Cable Bicep Curl",,"",1,"normal",50,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Cable Bicep Curl",,"",2,"normal",50,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Cable Lat Pulldown (Wide Grip)",,"",0,"normal",70,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Cable Lat Pulldown (Wide Grip)",,"",1,"normal",70,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Cable Lat Pulldown (Wide Grip)",,"",2,"normal",70,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Cable Seated Row",,"",0,"normal",64,8,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Cable Seated Row",,"",1,"normal",64,8,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Cable Seated Row",,"",2,"normal",70,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Cable Tricep Pushdown (V-Bar)",,"",0,"normal",64,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Cable Tricep Pushdown (V-Bar)",,"",1,"normal",64,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Cable Tricep Pushdown (V-Bar)",,"",2,"normal",64,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Bench Press (Dumbbell)",,"",0,"normal",25,8,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Bench Press (Dumbbell)",,"",1,"normal",30,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Bench Press (Dumbbell)",,"",2,"normal",30,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Dumbbell Seated Shoulder Press",,"",0,"normal",25,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Dumbbell Seated Shoulder Press",,"",1,"normal",25,6,,,
"JEFIT Workout 2025-12-29","29 Dec 2025, 16:11","29 Dec 2025, 16:59","","Dumbbell Seated Shoulder Press",,"",2,"normal",25,6,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Barbell Deadlift",,"",0,"normal",40,6,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Barbell Deadlift",,"",1,"normal",40,6,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Barbell Deadlift",,"",2,"normal",40,6,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Barbell Squat",,"",0,"normal",40,6,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Barbell Squat",,"",1,"normal",40,6,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Barbell Squat",,"",2,"normal",40,6,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Cable Bicep Curl",,"",0,"normal",50,8,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Cable Bicep Curl",,"",1,"normal",50,5,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Cable Bicep Curl",,"",2,"normal",50,5,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Cable Lat Pulldown (Wide Grip)",,"",0,"normal",64,6,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Cable Lat Pulldown (Wide Grip)",,"",1,"normal",70,4,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Cable Lat Pulldown (Wide Grip)",,"",2,"normal",70,3,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Cable Seated Row",,"",0,"normal",64,8,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Cable Seated Row",,"",1,"normal",64,8,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Cable Seated Row",,"",2,"normal",70,6,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Cable Tricep Pushdown (V-Bar)",,"",0,"normal",64,6,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Cable Tricep Pushdown (V-Bar)",,"",1,"normal",64,6,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Cable Tricep Pushdown (V-Bar)",,"",2,"normal",64,6,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Bench Press (Dumbbell)",,"",0,"normal",25,8,,,
"JEFIT Workout 2025-12-27","27 Dec 2025, 12:02","27 Dec 2025, 12:50","","Bench Press (Dumbbell)",,"",1,"normal",30,6,,,
